x	y	date	dt	timestamp.posix	GMTtime	id	country	status	model	sex	age	weight	schedule	project_region	project_bioveg	timezone	week	day	year	hour	min	time	period	utm_x	utm_y	long_x	lat_y
-52.15587545	-22.66950937	2003-04-13 08:15:00	86400	2003-04-13 08:15:00	2003-04-13 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	14	103	2003	8	15	8.25	day	381252.000344355	7492603.00025932	-52.15587545	-22.66950937
-52.16099108	-22.67136017	2003-04-14 08:15:00	86460	2003-04-14 08:15:00	2003-04-14 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	15	104	2003	8	15	8.25	day	380727.999650065	7492393.99961957	-52.16099108	-22.67136017
-52.14385414	-22.63530805	2003-04-15 08:16:00	86340	2003-04-15 08:16:00	2003-04-15 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	15	105	2003	8	16	8.26666666666667	day	382457.999718946	7496399.00054734	-52.14385414	-22.63530805
-52.16988193	-22.69254888	2003-04-16 08:15:00	68580	2003-04-16 08:15:00	2003-04-16 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	15	106	2003	8	15	8.25	day	379833.000000069	7490041.00041335	-52.16988193	-22.69254888
-52.18986562	-22.68451625	2003-04-17 03:18:00	17820	2003-04-17 03:18:00	2003-04-17 06:18:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	15	107	2003	3	18	3.3	night	377772.999618614	7490913.99995587	-52.18986562	-22.68451625
-52.18837746	-22.67335418	2003-04-17 08:15:00	410400	2003-04-17 08:15:00	2003-04-17 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	15	107	2003	8	15	8.25	day	377915.999899428	7492151.00001139	-52.18837746	-22.67335418
-52.24397825	-22.64483236	2003-04-22 02:15:00	86580	2003-04-22 02:15:00	2003-04-22 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	112	2003	2	15	2.25	night	372177.000348258	7495262.00021391	-52.24397825	-22.64483236
-52.26545861	-22.63573129	2003-04-23 02:18:00	21420	2003-04-23 02:18:00	2003-04-23 05:18:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	113	2003	2	18	2.3	night	369960.999948933	7496250.99973592	-52.26545861	-22.63573129
-52.25393977	-22.63914568	2003-04-23 08:15:00	86400	2003-04-23 08:15:00	2003-04-23 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	113	2003	8	15	8.25	day	371147.999610732	7495882.99955724	-52.25393977	-22.63914568
-52.26610022	-22.63672881	2003-04-24 08:15:00	64800	2003-04-24 08:15:00	2003-04-24 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	114	2003	8	15	8.25	day	369895.999693066	7496139.99974222	-52.26610022	-22.63672881
-52.26652186	-22.63602096	2003-04-25 02:15:00	21600	2003-04-25 02:15:00	2003-04-25 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	115	2003	2	15	2.25	night	369852.000263568	7496217.99985634	-52.26652186	-22.63602096
-52.26502784	-22.63437984	2003-04-25 08:15:00	154860	2003-04-25 08:15:00	2003-04-25 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	115	2003	8	15	8.25	day	370003.999524562	7496401.00017714	-52.26502784	-22.63437984
-52.18260959	-22.64995762	2003-04-27 03:16:00	17940	2003-04-27 03:16:00	2003-04-27 06:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	117	2003	3	16	3.26666666666667	night	378488.000337196	7494746.00028533	-52.18260959	-22.64995762
-52.19135586	-22.65983758	2003-04-27 08:15:00	64920	2003-04-27 08:15:00	2003-04-27 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	16	117	2003	8	15	8.25	day	377597.999931533	7493645.00008965	-52.19135586	-22.65983758
-52.17414954	-22.65642386	2003-04-28 02:17:00	21480	2003-04-28 02:17:00	2003-04-28 05:17:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	17	118	2003	2	17	2.28333333333333	night	379363.000026477	7494037.00047977	-52.17414954	-22.65642386
-52.17657275	-22.68266349	2003-04-28 08:15:00	64860	2003-04-28 08:15:00	2003-04-28 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	17	118	2003	8	15	8.25	day	379136.999873986	7491130.00011322	-52.17657275	-22.68266349
-52.17642922	-22.68295358	2003-04-29 02:16:00	108000	2003-04-29 02:16:00	2003-04-29 05:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	17	119	2003	2	16	2.26666666666667	night	379151.999738521	7491098.00050091	-52.17642922	-22.68295358
-52.18190025	-22.68529785	2003-04-30 08:16:00	154800	2003-04-30 08:16:00	2003-04-30 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	17	120	2003	8	16	8.26666666666667	day	378592.000115172	7490834.0002995	-52.18190025	-22.68529785
-52.18915551	-22.67441423	2003-05-02 03:16:00	190860	2003-05-02 03:16:00	2003-05-02 06:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	17	122	2003	3	16	3.26666666666667	night	377837.000497443	7492033.00027043	-52.18915551	-22.67441423
-52.17500079	-22.64895678	2003-05-04 08:17:00	68340	2003-05-04 08:17:00	2003-05-04 11:17:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	17	124	2003	8	17	8.28333333333333	day	379268.999928289	7494863.00034453	-52.17500079	-22.64895678
-52.17301323	-22.64753517	2003-05-05 03:16:00	255660	2003-05-05 03:16:00	2003-05-05 06:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	125	2003	3	16	3.26666666666667	night	379472.000428933	7495022.00037138	-52.17301323	-22.64753517
-52.23473905	-22.66282399	2003-05-08 02:17:00	21480	2003-05-08 02:17:00	2003-05-08 05:17:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	128	2003	2	17	2.28333333333333	night	373143.000250262	7493277.9995728	-52.23473905	-22.66282399
-52.28110352	-22.64817995	2003-05-08 08:15:00	86400	2003-05-08 08:15:00	2003-05-08 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	128	2003	8	15	8.25	day	368365.000044984	7494859.000168	-52.28110352	-22.64817995
-52.28117096	-22.64810715	2003-05-09 08:15:00	64800	2003-05-09 08:15:00	2003-05-09 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	129	2003	8	15	8.25	day	368358.000270033	7494867.00049636	-52.28117096	-22.64810715
-52.28103541	-22.6481805	2003-05-10 02:15:00	86580	2003-05-10 02:15:00	2003-05-10 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	130	2003	2	15	2.25	night	368371.999783674	7494858.99954686	-52.28103541	-22.6481805
-52.28103541	-22.6481805	2003-05-11 02:18:00	21420	2003-05-11 02:18:00	2003-05-11 05:18:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	131	2003	2	18	2.3	night	368371.999783674	7494858.99954686	-52.28103541	-22.6481805
-52.23480519	-22.63430832	2003-05-11 08:15:00	86520	2003-05-11 08:15:00	2003-05-11 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	18	131	2003	8	15	8.25	day	373109.999850889	7496434.99968223	-52.23480519	-22.63430832
-52.16540544	-22.65585542	2003-05-12 08:17:00	151080	2003-05-12 08:17:00	2003-05-12 11:17:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	19	132	2003	8	17	8.28333333333333	day	380261.000092907	7494107.00033365	-52.16540544	-22.65585542
-52.16675895	-22.66055151	2003-05-14 02:15:00	86400	2003-05-14 02:15:00	2003-05-14 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	19	134	2003	2	15	2.25	night	380125.999940557	7493586.00003225	-52.16675895	-22.66055151
-52.26012515	-22.63665846	2003-05-15 02:15:00	86400	2003-05-15 02:15:00	2003-05-15 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	19	135	2003	2	15	2.25	night	370510.000102151	7496152.99966755	-52.26012515	-22.63665846
-52.26012252	-22.63636944	2003-05-16 02:15:00	21720	2003-05-16 02:15:00	2003-05-16 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	19	136	2003	2	15	2.25	night	370509.999484247	7496185.00041138	-52.26012252	-22.63636944
-52.25912614	-22.63594372	2003-05-16 08:17:00	259080	2003-05-16 08:17:00	2003-05-16 11:17:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	19	136	2003	8	17	8.28333333333333	day	370612.000310294	7496232.99999741	-52.25912614	-22.63594372
-52.26488457	-22.63573582	2003-05-19 08:15:00	64800	2003-05-19 08:15:00	2003-05-19 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	139	2003	8	15	8.25	day	370019.99956876	7496250.99965694	-52.26488457	-22.63573582
-52.26375255	-22.63537442	2003-05-20 02:15:00	21600	2003-05-20 02:15:00	2003-05-20 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	140	2003	2	15	2.25	night	370136.000018561	7496291.99981302	-52.26375255	-22.63537442
-52.26695377	-22.63431044	2003-05-20 08:15:00	64800	2003-05-20 08:15:00	2003-05-20 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	140	2003	8	15	8.25	day	369806.000068503	7496407.0003025	-52.26695377	-22.63431044
-52.2616184	-22.63608671	2003-05-21 02:15:00	21660	2003-05-21 02:15:00	2003-05-21 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	141	2003	2	15	2.25	night	370356.00016332	7496215.00017585	-52.2616184	-22.63608671
-52.26616969	-22.63793859	2003-05-21 08:16:00	64740	2003-05-21 08:16:00	2003-05-21 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	141	2003	8	16	8.26666666666667	day	369889.999603164	7496005.99963002	-52.26616969	-22.63793859
-52.26552943	-22.63815138	2003-05-22 02:15:00	21600	2003-05-22 02:15:00	2003-05-22 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	142	2003	2	15	2.25	night	369955.999820117	7495983.00047987	-52.26552943	-22.63815138
-52.26674043	-22.6354502	2003-05-22 08:15:00	64800	2003-05-22 08:15:00	2003-05-22 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	142	2003	8	15	8.25	day	369828.999596931	7496280.99972542	-52.26674043	-22.6354502
-52.26588488	-22.6376518	2003-05-23 02:15:00	86400	2003-05-23 02:15:00	2003-05-23 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	143	2003	2	15	2.25	night	369918.999633398	7496038.00023286	-52.26588488	-22.6376518
-52.16448427	-22.67470393	2003-05-24 02:15:00	21660	2003-05-24 02:15:00	2003-05-24 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	144	2003	2	15	2.25	night	380371.999755923	7492020.99970188	-52.16448427	-22.67470393
-52.18247026	-22.68479686	2003-05-24 08:16:00	64740	2003-05-24 08:16:00	2003-05-24 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	144	2003	8	16	8.26666666666667	day	378532.999727837	7490888.99986014	-52.18247026	-22.68479686
-52.18240212	-22.68479736	2003-05-25 02:15:00	21600	2003-05-25 02:15:00	2003-05-25 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	145	2003	2	15	2.25	night	378540.000422866	7490889.00022752	-52.18240212	-22.68479736
-52.18232426	-22.68479794	2003-05-25 08:15:00	241260	2003-05-25 08:15:00	2003-05-25 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	20	145	2003	8	15	8.25	day	378547.999756905	7490888.99968281	-52.18232426	-22.68479794
-52.18922489	-22.67455824	2003-05-28 03:16:00	18000	2003-05-28 03:16:00	2003-05-28 06:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	21	148	2003	3	16	3.26666666666667	night	377829.999892637	7492016.99958481	-52.18922489	-22.67455824
-52.18972614	-22.6830179	2003-05-28 08:16:00	64740	2003-05-28 08:16:00	2003-05-28 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	21	148	2003	8	16	8.26666666666667	day	377786.000362453	7491080.00035532	-52.18972614	-22.6830179
-52.18183549	-22.66638437	2003-05-29 02:15:00	345660	2003-05-29 02:15:00	2003-05-29 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	21	149	2003	2	15	2.25	night	378581.999583486	7492928.00003034	-52.18183549	-22.66638437
-52.19420419	-22.65834409	2003-06-02 02:16:00	194400	2003-06-02 02:16:00	2003-06-02 05:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	22	153	2003	2	16	2.26666666666667	night	377303.999646916	7493807.99969217	-52.19420419	-22.65834409
-52.22833954	-22.63267795	2003-06-04 08:16:00	64800	2003-06-04 08:16:00	2003-06-04 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	22	155	2003	8	16	8.26666666666667	day	373773.000369714	7496620.99999333	-52.22833954	-22.63267795
-52.20138987	-22.62293737	2003-06-05 02:16:00	86340	2003-06-05 02:16:00	2003-06-05 05:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	22	156	2003	2	16	2.26666666666667	night	376534.000267884	7497721.99997714	-52.20138987	-22.62293737
-52.17862899	-22.68522262	2003-06-06 02:15:00	21600	2003-06-06 02:15:00	2003-06-06 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	22	157	2003	2	15	2.25	night	378928.000307223	7490844.99945047	-52.17862899	-22.68522262
-52.17337236	-22.69319173	2003-06-06 08:15:00	64800	2003-06-06 08:15:00	2003-06-06 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	22	157	2003	8	15	8.25	day	379474.999778074	7489967.00024938	-52.17337236	-22.69319173
-52.15637258	-22.6904883	2003-06-07 02:15:00	194580	2003-06-07 02:15:00	2003-06-07 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	22	158	2003	2	15	2.25	night	381219.000265332	7490280.00009222	-52.15637258	-22.6904883
-52.21496651	-22.62449709	2003-06-09 08:18:00	86280	2003-06-09 08:18:00	2003-06-09 11:18:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	160	2003	8	18	8.3	day	375139.999784515	7497537.99975124	-52.21496651	-22.62449709
-52.28010408	-22.6180292	2003-06-10 08:16:00	64740	2003-06-10 08:16:00	2003-06-10 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	161	2003	8	16	8.26666666666667	day	368439.000389804	7498198.00041216	-52.28010408	-22.6180292
-52.27840335	-22.64242087	2003-06-11 02:15:00	21600	2003-06-11 02:15:00	2003-06-11 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	162	2003	2	15	2.25	night	368637.000027106	7495498.9996942	-52.27840335	-22.64242087
-52.27718748	-22.64141895	2003-06-11 08:15:00	64860	2003-06-11 08:15:00	2003-06-11 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	162	2003	8	15	8.25	day	368760.999978018	7495610.99947164	-52.27718748	-22.64141895
-52.27818608	-22.64312712	2003-06-12 02:16:00	21540	2003-06-12 02:16:00	2003-06-12 05:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	163	2003	2	16	2.26666666666667	night	368660.000003472	7495420.99955417	-52.27818608	-22.64312712
-52.27605806	-22.64134665	2003-06-12 08:15:00	86400	2003-06-12 08:15:00	2003-06-12 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	163	2003	8	15	8.25	day	368876.999906467	7495619.99984742	-52.27605806	-22.64134665
-52.26488468	-22.63999906	2003-06-13 08:15:00	64800	2003-06-13 08:15:00	2003-06-13 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	164	2003	8	15	8.25	day	370023.999658909	7495779.00006501	-52.26488468	-22.63999906
-52.26566953	-22.6385748	2003-06-14 02:15:00	21660	2003-06-14 02:15:00	2003-06-14 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	165	2003	2	15	2.25	night	369942.000347313	7495935.9995939	-52.26566953	-22.6385748
-52.26566833	-22.63950513	2003-06-14 08:16:00	86340	2003-06-14 08:16:00	2003-06-14 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	165	2003	8	16	8.26666666666667	day	369942.999629302	7495833.00023782	-52.26566833	-22.63950513
-52.26474317	-22.63623371	2003-06-15 08:15:00	86460	2003-06-15 08:15:00	2003-06-15 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	23	166	2003	8	15	8.25	day	370034.999945348	7496195.99986354	-52.26474317	-22.63623371
-52.26460367	-22.63693933	2003-06-16 08:16:00	345600	2003-06-16 08:16:00	2003-06-16 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	24	167	2003	8	16	8.26666666666667	day	370050.000367337	7496117.9998254	-52.26460367	-22.63693933
-52.25329974	-22.64796622	2003-06-20 08:16:00	154740	2003-06-20 08:16:00	2003-06-20 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	24	171	2003	8	16	8.26666666666667	day	371222.000450884	7494907.00053838	-52.25329974	-22.64796622
-52.19633421	-22.64696538	2003-06-22 03:15:00	82860	2003-06-22 03:15:00	2003-06-22 06:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	24	173	2003	3	15	3.25	night	377075.000505868	7495065.99999351	-52.19633421	-22.64696538
-52.19740842	-22.64739995	2003-06-23 02:16:00	21540	2003-06-23 02:16:00	2003-06-23 05:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	174	2003	2	16	2.26666666666667	night	376964.99978342	7495016.99987256	-52.19740842	-22.64739995
-52.18901392	-22.64668565	2003-06-23 08:15:00	64860	2003-06-23 08:15:00	2003-06-23 11:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	174	2003	8	15	8.25	day	377826.999679398	7495102.9997237	-52.18901392	-22.64668565
-52.19754465	-22.64739893	2003-06-24 02:16:00	108000	2003-06-24 02:16:00	2003-06-24 05:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	175	2003	2	16	2.26666666666667	night	376950.999651917	7495017.0001206	-52.19754465	-22.64739893
-52.17535737	-22.66112094	2003-06-25 08:16:00	64740	2003-06-25 08:16:00	2003-06-25 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	176	2003	8	16	8.26666666666667	day	379243.000440108	7493515.99951775	-52.17535737	-22.66112094
-52.15786368	-22.69532797	2003-06-26 02:15:00	21660	2003-06-26 02:15:00	2003-06-26 05:15:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	177	2003	2	15	2.25	night	381069.999669091	7489742.99980707	-52.15786368	-22.69532797
-52.1593645	-22.69205637	2003-06-26 08:16:00	68580	2003-06-26 08:16:00	2003-06-26 11:16:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	177	2003	8	16	8.26666666666667	day	380913.000043254	7490104.00045795	-52.1593645	-22.69205637
-52.19555839	-22.67648014	2003-06-27 03:19:00	NA	2003-06-27 03:19:00	2003-06-27 06:19:00	58	Brazil	Resident	OU	Male	6	90	8h	Atlantic Forest W1	Atlantic Forest	-3	25	178	2003	3	19	3.31666666666667	night	377180.999739705	7491799.00051153	-52.19555839	-22.67648014
-52.16910642	-22.59406396	2003-05-03 00:00:00	57600	2003-05-03 00:00:00	2003-05-03 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	17	123	2003	0	0	0	night	379827.000487288	7500945.00023286	-52.16910642	-22.59406396
-52.16931955	-22.63423919	2003-05-03 16:00:00	201600	2003-05-03 16:00:00	2003-05-03 19:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	17	123	2003	16	0	16	day	379840.000001311	7496497.00035717	-52.16931955	-22.63423919
-52.20152482	-22.62279184	2003-05-06 00:00:00	86400	2003-05-06 00:00:00	2003-05-06 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	126	2003	0	0	0	night	376520.000121493	7497737.99995983	-52.20152482	-22.62279184
-52.20565063	-22.603874	2003-05-07 00:00:00	57600	2003-05-07 00:00:00	2003-05-07 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	127	2003	0	0	0	night	376079.000038982	7499828.99966252	-52.20565063	-22.603874
-52.19228005	-22.64063673	2003-05-07 16:00:00	21600	2003-05-07 16:00:00	2003-05-07 19:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	127	2003	16	0	16	day	377485.999561561	7495770.00021597	-52.19228005	-22.64063673
-52.20309123	-22.64625544	2003-05-07 22:00:00	64800	2003-05-07 22:00:00	2003-05-08 01:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	127	2003	22	0	22	night	376379.999667221	7495138.9997313	-52.20309123	-22.64625544
-52.19562208	-22.58937054	2003-05-08 16:00:00	21600	2003-05-08 16:00:00	2003-05-08 19:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	128	2003	16	0	16	day	377096.999543926	7501442.99954934	-52.19562208	-22.58937054
-52.19776313	-22.58837004	2003-05-08 22:00:00	93600	2003-05-08 22:00:00	2003-05-09 01:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	128	2003	22	0	22	night	376875.999734781	7501551.99989938	-52.19776313	-22.58837004
-52.20778404	-22.6264933	2003-05-10 00:00:00	259200	2003-05-10 00:00:00	2003-05-10 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	18	130	2003	0	0	0	night	375880.00001543	7497323.00042748	-52.20778404	-22.6264933
-52.23097375	-22.58645697	2003-05-13 00:00:00	345600	2003-05-13 00:00:00	2003-05-13 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	19	133	2003	0	0	0	night	373459.999847523	7501736.00007862	-52.23097375	-22.58645697
-52.23068004	-22.58624244	2003-05-17 00:00:00	86400	2003-05-17 00:00:00	2003-05-17 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	19	137	2003	0	0	0	night	373489.999583414	7501760.00032147	-52.23068004	-22.58624244
-52.32099657	-22.55601677	2003-05-18 00:00:00	57600	2003-05-18 00:00:00	2003-05-18 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	19	138	2003	0	0	0	night	364174.999691327	7505026.9996025	-52.32099657	-22.55601677
-52.35455842	-22.5513208	2003-05-18 16:00:00	28800	2003-05-18 16:00:00	2003-05-18 19:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	19	138	2003	16	0	16	day	360719.00034107	7505516.0001679	-52.35455842	-22.5513208
-52.34837073	-22.48084927	2003-05-19 00:00:00	172800	2003-05-19 00:00:00	2003-05-19 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	20	139	2003	0	0	0	night	361284.999641572	7513324.0003771	-52.34837073	-22.48084927
-52.30961585	-22.41934209	2003-05-21 00:00:00	86400	2003-05-21 00:00:00	2003-05-21 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	20	141	2003	0	0	0	night	365212.999800028	7520169.00033141	-52.30961585	-22.41934209
-52.28828352	-22.54243563	2003-05-22 00:00:00	86400	2003-05-22 00:00:00	2003-05-22 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	20	142	2003	0	0	0	night	367525.999746133	7506560.00042628	-52.28828352	-22.54243563
-52.26502916	-22.63452435	2003-05-23 00:00:00	432000	2003-05-23 00:00:00	2003-05-23 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	20	143	2003	0	0	0	night	370003.999833251	7496384.99977901	-52.26502916	-22.63452435
-52.22136712	-22.5769288	2003-05-28 00:00:00	57600	2003-05-28 00:00:00	2003-05-28 03:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	21	148	2003	0	0	0	night	374438.999758054	7502798.99977037	-52.22136712	-22.5769288
-52.29048802	-22.56931622	2003-05-28 16:00:00	28800	2003-05-28 16:00:00	2003-05-28 19:00:00	62	Brazil	Resident	OU	Male	8	98	8h	Atlantic Forest W1	Atlantic Forest	-3	21	148	2003	16	0	16	day	367325.000267061	7503581.99972485	-52.29048802	-22.56931622
